"id_account","execution_date","type","amount_ars","amount_usd"
1141,2024-02-27,card_spend,-26307.0,0.0
1141,2024-02-27,currency_exchange,0.0,91.0
1141,2024-03-07,invest,25565.0,0.0
1141,2024-03-20,deposit,46276.0,0.0
1141,2024-03-08,deposit,47773.0,0.0
1142,2024-02-17,invest,44626.0,0.0
1142,2024-01-03,deposit,10277.0,0.0
1142,2024-02-03,deposit,49536.0,0.0
1142,2024-01-09,card_spend,-17633.0,0.0
1142,2024-01-31,card_spend,-33172.0,0.0
1142,2024-02-04,card_spend,-12577.0,0.0
1142,2024-02-23,deposit,25255.0,0.0
1142,2024-01-17,card_spend,-22062.0,0.0
1142,2024-01-02,deposit,29047.0,0.0
1142,2024-02-29,invest,16935.0,0.0
1142,2024-03-03,card_spend,-45516.0,0.0
1142,2024-02-28,card_spend,-20275.0,0.0
1143,2024-05-14,card_spend,-33821.0,0.0
1143,2024-03-30,deposit,39712.0,0.0
1143,2024-04-23,invest,11625.0,0.0
1143,2024-05-29,card_spend,-46450.0,0.0
1143,2024-06-01,invest,19945.0,0.0
1143,2024-04-06,invest,32455.0,0.0
1143,2024-05-15,invest,38102.0,0.0
1143,2024-05-20,currency_exchange,0.0,231.0
1143,2024-04-11,invest,49908.0,0.0
1143,2024-04-10,invest,8957.0,0.0
1144,2024-05-03,card_spend,-44395.0,0.0
1144,2024-04-03,currency_exchange,0.0,481.0
1144,2024-06-03,card_spend,-23867.0,0.0
1144,2024-05-26,deposit,30063.0,0.0
1144,2024-03-12,invest,2093.0,0.0
1144,2024-04-01,card_spend,-6710.0,0.0
1144,2024-03-16,invest,34457.0,0.0
1144,2024-05-09,invest,33510.0,0.0
1144,2024-04-09,invest,37940.0,0.0
1144,2024-03-29,card_spend,-3378.0,0.0
1144,2024-05-04,card_spend,-39437.0,0.0
1145,2024-01-29,currency_exchange,0.0,454.0
1145,2024-02-09,card_spend,-15908.0,0.0
1145,2024-03-23,deposit,24386.0,0.0
1145,2024-02-13,invest,20212.0,0.0
1145,2024-02-13,deposit,5594.0,0.0
1145,2024-03-03,invest,15334.0,0.0
1145,2024-02-16,deposit,34687.0,0.0
1145,2024-02-27,card_spend,-31926.0,0.0
1145,2024-03-07,invest,47287.0,0.0
1145,2024-03-18,card_spend,-31857.0,0.0
1145,2024-04-01,invest,10788.0,0.0
1145,2024-02-07,card_spend,-11922.0,0.0
1146,2024-03-10,deposit,39163.0,0.0
1146,2024-02-13,invest,23423.0,0.0
1146,2024-01-07,currency_exchange,0.0,192.0
1146,2024-01-24,invest,5996.0,0.0
1147,2023-12-27,currency_exchange,0.0,397.0
1147,2024-01-17,card_spend,-15232.0,0.0
1147,2023-12-20,deposit,29554.0,0.0
1147,2024-02-05,invest,47646.0,0.0
1148,2024-03-02,invest,37182.0,0.0
1148,2024-03-22,invest,20288.0,0.0
1148,2024-04-04,deposit,11066.0,0.0
1148,2024-04-15,invest,40104.0,0.0
1148,2024-02-25,deposit,10941.0,0.0
1148,2024-03-28,invest,22133.0,0.0
1148,2024-03-31,deposit,18519.0,0.0
1148,2024-03-14,invest,38930.0,0.0
1148,2024-04-29,card_spend,-2141.0,0.0
1148,2024-03-01,currency_exchange,0.0,140.0
1148,2024-03-09,invest,6213.0,0.0
1148,2024-02-23,deposit,26380.0,0.0
1148,2024-03-30,deposit,24989.0,0.0
1149,2024-04-24,invest,23439.0,0.0
1149,2024-03-23,deposit,24559.0,0.0
1149,2024-03-09,invest,6021.0,0.0
1149,2024-04-30,invest,30299.0,0.0
1149,2024-04-04,card_spend,-14117.0,0.0
1149,2024-02-16,invest,26530.0,0.0
1149,2024-04-05,deposit,41150.0,0.0
1149,2024-05-07,card_spend,-30768.0,0.0
1149,2024-03-15,deposit,43788.0,0.0
1149,2024-04-30,invest,40542.0,0.0
1149,2024-04-06,invest,28230.0,0.0
1142,2024-02-17,invest,44626.0,0.0
1142,2024-01-03,deposit,10277.0,0.0
1142,2024-02-03,deposit,49536.0,0.0
1142,2024-01-09,card_spend,-17633.0,0.0
1142,2024-01-31,card_spend,-33172.0,0.0
1142,2024-02-04,card_spend,-12577.0,0.0
1142,2024-02-23,deposit,25255.0,0.0
1142,2024-01-17,card_spend,-22062.0,0.0
1142,2024-01-02,deposit,29047.0,0.0
1142,2024-02-29,invest,16935.0,0.0
1142,2024-03-03,card_spend,-45516.0,0.0
1142,2024-02-28,card_spend,-20275.0,0.0
1143,2024-05-14,card_spend,-33821.0,0.0
1143,2024-03-30,deposit,39712.0,0.0
1143,2024-04-23,invest,11625.0,0.0
1143,2024-05-29,card_spend,-46450.0,0.0
1143,2024-06-01,invest,19945.0,0.0
1143,2024-04-06,invest,32455.0,0.0
1143,2024-05-15,invest,38102.0,0.0
1143,2024-05-20,currency_exchange,0.0,231.0
1143,2024-04-11,invest,49908.0,0.0
1143,2024-04-10,invest,8957.0,0.0
1144,2024-05-03,card_spend,-44395.0,0.0
1144,2024-04-03,currency_exchange,0.0,481.0
1144,2024-06-03,card_spend,-23867.0,0.0
1144,2024-05-26,deposit,30063.0,0.0
1144,2024-03-12,invest,2093.0,0.0
1144,2024-04-01,card_spend,-6710.0,0.0
1144,2024-03-16,invest,34457.0,0.0
1144,2024-05-09,invest,33510.0,0.0
1144,2024-04-09,invest,37940.0,0.0
1144,2024-03-29,card_spend,-3378.0,0.0
1144,2024-05-04,card_spend,-39437.0,0.0
1145,2024-01-29,currency_exchange,0.0,454.0
1145,2024-02-09,card_spend,-15908.0,0.0
1145,2024-03-23,deposit,24386.0,0.0
1145,2024-02-13,invest,20212.0,0.0
1145,2024-02-13,deposit,5594.0,0.0
1145,2024-03-03,invest,15334.0,0.0
1145,2024-02-16,deposit,34687.0,0.0
1145,2024-02-27,card_spend,-31926.0,0.0
1145,2024-03-07,invest,47287.0,0.0
1145,2024-03-18,card_spend,-31857.0,0.0
1145,2024-04-01,invest,10788.0,0.0
1145,2024-02-07,card_spend,-11922.0,0.0
1146,2024-03-10,deposit,39163.0,0.0
1146,2024-02-13,invest,23423.0,0.0
1146,2024-01-07,currency_exchange,0.0,192.0
1146,2024-01-24,invest,5996.0,0.0
1147,2023-12-27,currency_exchange,0.0,397.0
1147,2024-01-17,card_spend,-15232.0,0.0
1147,2023-12-20,deposit,29554.0,0.0
1147,2024-02-05,invest,47646.0,0.0
1148,2024-03-02,invest,37182.0,0.0
1148,2024-03-22,invest,20288.0,0.0
1148,2024-04-04,deposit,11066.0,0.0
1148,2024-04-15,invest,40104.0,0.0
1148,2024-02-25,deposit,10941.0,0.0
1148,2024-03-28,invest,22133.0,0.0
1148,2024-03-31,deposit,18519.0,0.0
1148,2024-03-14,invest,38930.0,0.0
1148,2024-04-29,card_spend,-2141.0,0.0
1148,2024-03-01,currency_exchange,0.0,140.0
1148,2024-03-09,invest,6213.0,0.0
1148,2024-02-23,deposit,26380.0,0.0
1148,2024-03-30,deposit,24989.0,0.0
1149,2024-04-24,invest,23439.0,0.0
1149,2024-03-23,deposit,24559.0,0.0
1149,2024-03-09,invest,6021.0,0.0
1149,2024-04-30,invest,30299.0,0.0
1149,2024-04-04,card_spend,-14117.0,0.0
1149,2024-02-16,invest,26530.0,0.0
1149,2024-04-05,deposit,41150.0,0.0
1149,2024-05-07,card_spend,-30768.0,0.0
1149,2024-03-15,deposit,43788.0,0.0
1149,2024-04-30,invest,40542.0,0.0
1149,2024-04-06,invest,28230.0,0.0
1150,2024-01-29,invest,7953.0,0.0
1150,2024-01-09,deposit,35314.0,0.0
1150,2024-01-30,invest,47881.0,0.0
1150,2023-12-31,deposit,3775.0,0.0
1150,2023-12-21,deposit,46838.0,0.0
1150,2024-03-04,currency_exchange,0.0,135.0
1150,2024-01-20,deposit,38099.0,0.0
1150,2024-02-05,deposit,25685.0,0.0
1150,2024-02-13,deposit,34629.0,0.0
1150,2024-02-05,deposit,37902.0,0.0
1150,2024-01-16,deposit,12349.0,0.0
1150,2023-12-15,deposit,39847.0,0.0
1150,2024-01-18,card_spend,-13158.0,0.0
1151,2024-03-29,deposit,24926.0,0.0
1151,2024-01-13,invest,11335.0,0.0
1151,2024-03-04,deposit,46541.0,0.0
1151,2024-01-12,invest,23765.0,0.0
1151,2024-01-26,invest,20567.0,0.0
1151,2024-03-02,invest,20520.0,0.0
1151,2024-02-28,card_spend,-42185.0,0.0
1151,2024-01-11,deposit,6208.0,0.0
1151,2024-02-19,invest,46991.0,0.0
1151,2024-01-19,card_spend,-10486.0,0.0
1152,2024-02-09,invest,36871.0,0.0
1152,2024-01-10,currency_exchange,0.0,227.0
1152,2024-03-26,invest,15031.0,0.0
1152,2024-03-14,invest,49555.0,0.0
1152,2024-02-08,card_spend,-32480.0,0.0
1152,2024-02-18,invest,6558.0,0.0
1152,2024-02-09,invest,48448.0,0.0
1152,2024-03-03,currency_exchange,0.0,374.0
1152,2024-03-22,card_spend,-6509.0,0.0
1153,2024-04-02,invest,2881.0,0.0
1153,2024-01-30,invest,23523.0,0.0
1153,2024-02-24,currency_exchange,0.0,342.0
1153,2024-02-17,deposit,4262.0,0.0
1153,2024-02-23,card_spend,-17436.0,0.0
1154,2024-04-24,invest,7901.0,0.0
1154,2024-06-15,deposit,7855.0,0.0
1154,2024-04-28,card_spend,-21866.0,0.0
1155,2024-02-22,currency_exchange,0.0,136.0
1155,2024-02-01,deposit,38588.0,0.0
1155,2024-03-15,deposit,12669.0,0.0
1155,2023-12-26,deposit,11878.0,0.0
1155,2024-02-02,card_spend,-42235.0,0.0
1155,2024-03-08,deposit,20363.0,0.0
1156,2024-03-28,deposit,6850.0,0.0
1156,2024-02-22,deposit,27375.0,0.0
1156,2024-03-29,deposit,11938.0,0.0
1156,2024-02-12,invest,27096.0,0.0
1156,2024-02-27,card_spend,-18270.0,0.0
1156,2024-02-01,card_spend,-10104.0,0.0
1156,2024-02-29,currency_exchange,0.0,105.0
1156,2024-04-21,deposit,31676.0,0.0
1156,2024-02-20,deposit,40760.0,0.0
1156,2024-03-10,deposit,17526.0,0.0
1157,2024-04-17,invest,40390.0,0.0
1157,2024-04-18,deposit,2848.0,0.0
1157,2024-04-17,currency_exchange,0.0,376.0
1157,2024-02-26,card_spend,-47922.0,0.0
1157,2024-05-15,deposit,35574.0,0.0
1157,2024-03-08,card_spend,-24501.0,0.0
1157,2024-04-22,deposit,19074.0,0.0
1157,2024-04-27,invest,31826.0,0.0
1157,2024-04-08,invest,44423.0,0.0
1157,2024-05-20,invest,29054.0,0.0
1158,2024-02-11,card_spend,-26074.0,0.0
1158,2024-02-28,deposit,43928.0,0.0
1158,2024-01-16,deposit,28796.0,0.0
1158,2024-03-11,invest,35642.0,0.0
1158,2024-02-02,invest,10221.0,0.0
1158,2024-01-24,deposit,2051.0,0.0
1158,2024-03-11,invest,13580.0,0.0
1158,2024-03-03,invest,4359.0,0.0
1159,2024-05-06,currency_exchange,0.0,195.0
1159,2024-05-02,invest,5992.0,0.0
1160,2024-03-15,currency_exchange,0.0,481.0
1160,2024-04-01,invest,21389.0,0.0
1160,2024-02-08,deposit,44919.0,0.0
1161,2024-05-27,deposit,43358.0,0.0
1161,2024-03-26,invest,41446.0,0.0
1161,2024-04-15,deposit,28543.0,0.0
1161,2024-05-24,card_spend,-33703.0,0.0
1161,2024-03-22,deposit,5247.0,0.0
1161,2024-03-17,deposit,20738.0,0.0
1161,2024-05-31,card_spend,-18570.0,0.0
1161,2024-05-27,card_spend,-33299.0,0.0
1161,2024-04-07,card_spend,-33726.0,0.0
1161,2024-05-01,card_spend,-47550.0,0.0
1162,2024-05-20,deposit,7511.0,0.0
1162,2024-02-24,invest,27177.0,0.0
1162,2024-03-24,currency_exchange,0.0,158.0
1162,2024-05-22,card_spend,-1627.0,0.0
1162,2024-05-19,deposit,35812.0,0.0
1162,2024-04-01,invest,41953.0,0.0
1163,2024-04-20,card_spend,-24576.0,0.0
1163,2024-03-20,invest,17260.0,0.0
1163,2024-05-08,currency_exchange,0.0,121.0
1163,2024-04-15,deposit,26105.0,0.0
1163,2024-03-20,card_spend,-3773.0,0.0
1163,2024-03-22,invest,11377.0,0.0
1163,2024-05-27,currency_exchange,0.0,209.0
1163,2024-05-13,card_spend,-35820.0,0.0
1163,2024-04-21,invest,48159.0,0.0
1163,2024-04-27,currency_exchange,0.0,358.0
1163,2024-05-07,deposit,31209.0,0.0
1163,2024-05-03,invest,3866.0,0.0
1164,2024-03-19,card_spend,-11956.0,0.0
1164,2024-03-15,deposit,31140.0,0.0
1164,2024-02-26,invest,30277.0,0.0
1164,2024-03-16,deposit,32417.0,0.0
1164,2024-03-28,deposit,30345.0,0.0
1164,2024-02-03,deposit,43571.0,0.0
1164,2024-01-04,invest,22031.0,0.0
1164,2024-01-04,deposit,45222.0,0.0
1164,2024-02-26,card_spend,-6454.0,0.0
1164,2024-03-24,deposit,44618.0,0.0
1164,2024-02-10,invest,1589.0,0.0
1165,2024-03-08,deposit,43222.0,0.0
1165,2024-04-14,card_spend,-10968.0,0.0
1165,2024-02-08,invest,1406.0,0.0
1165,2024-05-01,invest,25366.0,0.0
1165,2024-04-12,invest,30425.0,0.0
1166,2024-04-20,deposit,13306.0,0.0
1166,2024-05-09,currency_exchange,0.0,428.0
1166,2024-05-27,invest,19323.0,0.0
1166,2024-04-11,invest,46487.0,0.0
1166,2024-04-20,card_spend,-23908.0,0.0
1166,2024-03-24,card_spend,-38952.0,0.0
1166,2024-04-08,card_spend,-48929.0,0.0
1166,2024-03-21,deposit,30134.0,0.0
1166,2024-05-14,invest,47799.0,0.0
1167,2024-03-25,deposit,38292.0,0.0
1167,2024-06-07,deposit,6313.0,0.0
1167,2024-04-09,deposit,29807.0,0.0
1167,2024-04-02,currency_exchange,0.0,168.0
1167,2024-05-05,deposit,20229.0,0.0
1167,2024-05-17,card_spend,-17806.0,0.0
1167,2024-05-08,invest,41317.0,0.0
1167,2024-04-23,invest,11589.0,0.0
1167,2024-03-15,currency_exchange,0.0,117.0
1167,2024-03-13,card_spend,-19437.0,0.0
1167,2024-04-10,invest,29430.0,0.0
1167,2024-04-18,invest,5552.0,0.0
1168,2024-03-29,invest,3671.0,0.0
1168,2024-03-18,deposit,4722.0,0.0
1168,2024-02-27,currency_exchange,0.0,397.0
1168,2024-03-25,invest,18600.0,0.0
1169,2024-05-02,currency_exchange,0.0,12.0
1169,2024-02-24,invest,26174.0,0.0
1150,2024-01-29,invest,7953.0,0.0
1150,2024-01-09,deposit,35314.0,0.0
1150,2024-01-30,invest,47881.0,0.0
1150,2023-12-31,deposit,3775.0,0.0
1150,2023-12-21,deposit,46838.0,0.0
1150,2024-03-04,currency_exchange,0.0,135.0
1150,2024-01-20,deposit,38099.0,0.0
1150,2024-02-05,deposit,25685.0,0.0
1150,2024-02-13,deposit,34629.0,0.0
1150,2024-02-05,deposit,37902.0,0.0
1150,2024-01-16,deposit,12349.0,0.0
1150,2023-12-15,deposit,39847.0,0.0
1150,2024-01-18,card_spend,-13158.0,0.0
1151,2024-03-29,deposit,24926.0,0.0
1151,2024-01-13,invest,11335.0,0.0
1151,2024-03-04,deposit,46541.0,0.0
1151,2024-01-12,invest,23765.0,0.0
1151,2024-01-26,invest,20567.0,0.0
1151,2024-03-02,invest,20520.0,0.0
1151,2024-02-28,card_spend,-42185.0,0.0
1151,2024-01-11,deposit,6208.0,0.0
1151,2024-02-19,invest,46991.0,0.0
1151,2024-01-19,card_spend,-10486.0,0.0
1152,2024-02-09,invest,36871.0,0.0
1152,2024-01-10,currency_exchange,0.0,227.0
1152,2024-03-26,invest,15031.0,0.0
1152,2024-03-14,invest,49555.0,0.0
1152,2024-02-08,card_spend,-32480.0,0.0
1152,2024-02-18,invest,6558.0,0.0
1152,2024-02-09,invest,48448.0,0.0
1152,2024-03-03,currency_exchange,0.0,374.0
1152,2024-03-22,card_spend,-6509.0,0.0
1153,2024-04-02,invest,2881.0,0.0
1153,2024-01-30,invest,23523.0,0.0
1153,2024-02-24,currency_exchange,0.0,342.0
1153,2024-02-17,deposit,4262.0,0.0
1153,2024-02-23,card_spend,-17436.0,0.0
1154,2024-04-24,invest,7901.0,0.0
1154,2024-06-15,deposit,7855.0,0.0
1154,2024-04-28,card_spend,-21866.0,0.0
1155,2024-02-22,currency_exchange,0.0,136.0
1155,2024-02-01,deposit,38588.0,0.0
1155,2024-03-15,deposit,12669.0,0.0
1155,2023-12-26,deposit,11878.0,0.0
1155,2024-02-02,card_spend,-42235.0,0.0
1155,2024-03-08,deposit,20363.0,0.0
1156,2024-03-28,deposit,6850.0,0.0
1156,2024-02-22,deposit,27375.0,0.0
1156,2024-03-29,deposit,11938.0,0.0
1156,2024-02-12,invest,27096.0,0.0
1156,2024-02-27,card_spend,-18270.0,0.0
1156,2024-02-01,card_spend,-10104.0,0.0
1156,2024-02-29,currency_exchange,0.0,105.0
1156,2024-04-21,deposit,31676.0,0.0
1156,2024-02-20,deposit,40760.0,0.0
1156,2024-03-10,deposit,17526.0,0.0
1157,2024-04-17,invest,40390.0,0.0
1157,2024-04-18,deposit,2848.0,0.0
1157,2024-04-17,currency_exchange,0.0,376.0
1157,2024-02-26,card_spend,-47922.0,0.0
1157,2024-05-15,deposit,35574.0,0.0
1157,2024-03-08,card_spend,-24501.0,0.0
1157,2024-04-22,deposit,19074.0,0.0
1157,2024-04-27,invest,31826.0,0.0
1157,2024-04-08,invest,44423.0,0.0
1157,2024-05-20,invest,29054.0,0.0
1158,2024-02-11,card_spend,-26074.0,0.0
1158,2024-02-28,deposit,43928.0,0.0
1158,2024-01-16,deposit,28796.0,0.0
1158,2024-03-11,invest,35642.0,0.0
1158,2024-02-02,invest,10221.0,0.0
1158,2024-01-24,deposit,2051.0,0.0
1158,2024-03-11,invest,13580.0,0.0
1158,2024-03-03,invest,4359.0,0.0
1159,2024-05-06,currency_exchange,0.0,195.0
1159,2024-05-02,invest,5992.0,0.0
1160,2024-03-15,currency_exchange,0.0,481.0
1160,2024-04-01,invest,21389.0,0.0
1160,2024-02-08,deposit,44919.0,0.0
1161,2024-05-27,deposit,43358.0,0.0
1161,2024-03-26,invest,41446.0,0.0
1161,2024-04-15,deposit,28543.0,0.0
1161,2024-05-24,card_spend,-33703.0,0.0
1161,2024-03-22,deposit,5247.0,0.0
1161,2024-03-17,deposit,20738.0,0.0
1161,2024-05-31,card_spend,-18570.0,0.0
1161,2024-05-27,card_spend,-33299.0,0.0
1161,2024-04-07,card_spend,-33726.0,0.0
1161,2024-05-01,card_spend,-47550.0,0.0
1162,2024-05-20,deposit,7511.0,0.0
1162,2024-02-24,invest,27177.0,0.0
1162,2024-03-24,currency_exchange,0.0,158.0
1162,2024-05-22,card_spend,-1627.0,0.0
1162,2024-05-19,deposit,35812.0,0.0
1162,2024-04-01,invest,41953.0,0.0
1163,2024-04-20,card_spend,-24576.0,0.0
1163,2024-03-20,invest,17260.0,0.0
1163,2024-05-08,currency_exchange,0.0,121.0
1163,2024-04-15,deposit,26105.0,0.0
1163,2024-03-20,card_spend,-3773.0,0.0
1163,2024-03-22,invest,11377.0,0.0
1163,2024-05-27,currency_exchange,0.0,209.0
1163,2024-05-13,card_spend,-35820.0,0.0
1163,2024-04-21,invest,48159.0,0.0
1163,2024-04-27,currency_exchange,0.0,358.0
1163,2024-05-07,deposit,31209.0,0.0
1163,2024-05-03,invest,3866.0,0.0
1164,2024-03-19,card_spend,-11956.0,0.0
1164,2024-03-15,deposit,31140.0,0.0
1164,2024-02-26,invest,30277.0,0.0
1164,2024-03-16,deposit,32417.0,0.0
1164,2024-03-28,deposit,30345.0,0.0
1164,2024-02-03,deposit,43571.0,0.0
1164,2024-01-04,invest,22031.0,0.0
1164,2024-01-04,deposit,45222.0,0.0
1164,2024-02-26,card_spend,-6454.0,0.0
1164,2024-03-24,deposit,44618.0,0.0
1164,2024-02-10,invest,1589.0,0.0
1169,2024-02-29,invest,48216.0,0.0
1169,2024-04-28,deposit,17508.0,0.0
1169,2024-04-02,invest,36699.0,0.0
1169,2024-05-12,invest,36739.0,0.0
1169,2024-03-11,card_spend,-20945.0,0.0
1169,2024-03-27,deposit,12618.0,0.0
1169,2024-04-03,deposit,11338.0,0.0
1169,2024-04-30,deposit,7548.0,0.0
1169,2024-05-11,currency_exchange,0.0,218.0
1169,2024-04-19,deposit,40169.0,0.0
1170,2024-01-13,currency_exchange,0.0,340.0
1170,2023-12-18,invest,9378.0,0.0
1170,2024-03-01,currency_exchange,0.0,450.0
1170,2024-01-18,deposit,36113.0,0.0
1170,2023-12-04,deposit,5686.0,0.0
1170,2024-02-12,currency_exchange,0.0,376.0
1170,2024-01-17,deposit,46947.0,0.0
1170,2023-12-14,invest,29202.0,0.0
1170,2023-12-19,deposit,17848.0,0.0
1170,2024-01-07,card_spend,-39724.0,0.0
1170,2024-03-01,deposit,3843.0,0.0
1170,2024-01-18,card_spend,-29310.0,0.0
1171,2024-01-06,card_spend,-4982.0,0.0
1171,2024-01-16,invest,25338.0,0.0
1171,2024-02-15,invest,23692.0,0.0
1171,2023-12-27,currency_exchange,0.0,294.0
1171,2023-12-20,card_spend,-5926.0,0.0
1171,2024-01-05,invest,5319.0,0.0
1172,2024-02-11,card_spend,-17428.0,0.0
1172,2023-12-23,invest,42789.0,0.0
1172,2024-01-09,deposit,32730.0,0.0
1173,2024-04-05,deposit,23766.0,0.0
1173,2024-05-16,card_spend,-18695.0,0.0
1173,2024-03-02,deposit,29164.0,0.0
1173,2024-03-18,invest,49714.0,0.0
1173,2024-04-04,deposit,45331.0,0.0
1174,2024-06-12,currency_exchange,0.0,115.0
1174,2024-04-03,deposit,42449.0,0.0
1174,2024-04-27,invest,11680.0,0.0
1174,2024-06-20,card_spend,-47418.0,0.0
1175,2024-01-14,invest,2161.0,0.0
1175,2023-12-15,invest,25535.0,0.0
1175,2023-12-30,invest,41975.0,0.0
1175,2024-01-28,deposit,4178.0,0.0
1175,2024-03-10,card_spend,-34654.0,0.0
1175,2024-03-07,card_spend,-47489.0,0.0
1175,2024-02-01,deposit,12984.0,0.0
1176,2024-05-25,currency_exchange,0.0,330.0
1176,2024-04-27,deposit,24238.0,0.0
1176,2024-03-13,invest,49899.0,0.0
1177,2024-01-14,deposit,45327.0,0.0
1177,2024-02-14,invest,40404.0,0.0
1177,2024-01-22,invest,4009.0,0.0
1177,2024-02-13,invest,49443.0,0.0
1177,2024-02-18,invest,37635.0,0.0
1177,2024-01-20,deposit,5873.0,0.0
1177,2024-02-24,currency_exchange,0.0,234.0
1177,2024-03-12,invest,42513.0,0.0
1177,2024-02-11,deposit,33463.0,0.0
1177,2024-01-17,deposit,30978.0,0.0
1177,2024-02-05,currency_exchange,0.0,169.0
1177,2024-03-25,invest,6543.0,0.0
1177,2024-03-08,invest,46256.0,0.0
1178,2024-01-25,deposit,22057.0,0.0
1178,2024-02-11,invest,49803.0,0.0
1178,2024-01-01,invest,18793.0,0.0
1178,2024-01-08,card_spend,-49321.0,0.0
1178,2024-01-06,card_spend,-28236.0,0.0
1178,2024-01-05,deposit,46926.0,0.0
1178,2024-02-24,card_spend,-4981.0,0.0
1178,2024-01-11,currency_exchange,0.0,341.0
1178,2023-12-30,deposit,14731.0,0.0
1178,2023-12-30,invest,12087.0,0.0
1178,2024-02-07,currency_exchange,0.0,226.0
1179,2024-04-01,invest,8697.0,0.0
1179,2024-03-25,deposit,9044.0,0.0
1179,2024-03-03,deposit,11900.0,0.0
1180,2024-03-01,invest,21173.0,0.0
1180,2024-02-22,invest,47416.0,0.0
1180,2024-03-10,invest,15022.0,0.0
1180,2024-01-29,deposit,26256.0,0.0
1180,2024-02-06,currency_exchange,0.0,107.0
1180,2023-12-19,deposit,17755.0,0.0
1180,2024-03-10,card_spend,-23394.0,0.0
1180,2024-03-01,deposit,1864.0,0.0
1180,2024-03-06,deposit,5054.0,0.0
1181,2024-03-11,currency_exchange,0.0,300.0
1181,2024-03-03,invest,17709.0,0.0
1181,2024-04-12,currency_exchange,0.0,228.0
1181,2024-05-21,deposit,8754.0,0.0
1181,2024-04-06,currency_exchange,0.0,353.0
1181,2024-05-12,invest,31425.0,0.0
1181,2024-03-14,currency_exchange,0.0,55.0
1181,2024-05-04,card_spend,-27681.0,0.0
1182,2024-01-11,invest,29572.0,0.0
1182,2024-04-03,invest,35844.0,0.0
1182,2024-02-14,invest,41299.0,0.0
1182,2024-03-26,invest,36912.0,0.0
1182,2024-02-18,card_spend,-21469.0,0.0
1182,2024-01-29,card_spend,-7828.0,0.0
1183,2024-02-27,invest,47165.0,0.0
1183,2024-04-06,invest,11450.0,0.0
1183,2024-04-26,deposit,41745.0,0.0
1183,2024-05-14,deposit,26625.0,0.0
1183,2024-03-08,invest,34691.0,0.0
1183,2024-02-23,deposit,21690.0,0.0
1183,2024-03-24,currency_exchange,0.0,216.0
1183,2024-04-09,deposit,11905.0,0.0
1183,2024-03-27,card_spend,-20041.0,0.0
1183,2024-03-28,deposit,34709.0,0.0
1183,2024-03-27,deposit,49994.0,0.0
1183,2024-04-26,invest,19350.0,0.0
1183,2024-02-21,invest,45348.0,0.0
1184,2024-02-13,card_spend,-2893.0,0.0
1184,2024-02-25,deposit,34367.0,0.0
1184,2024-04-08,deposit,9792.0,0.0
1165,2024-03-08,deposit,43222.0,0.0
1165,2024-04-14,card_spend,-10968.0,0.0
1165,2024-02-08,invest,1406.0,0.0
1165,2024-05-01,invest,25366.0,0.0
1165,2024-04-12,invest,30425.0,0.0
1166,2024-04-20,deposit,13306.0,0.0
1166,2024-05-09,currency_exchange,0.0,428.0
1166,2024-05-27,invest,19323.0,0.0
1166,2024-04-11,invest,46487.0,0.0
1166,2024-04-20,card_spend,-23908.0,0.0
1166,2024-03-24,card_spend,-38952.0,0.0
1166,2024-04-08,card_spend,-48929.0,0.0
1166,2024-03-21,deposit,30134.0,0.0
1166,2024-05-14,invest,47799.0,0.0
1167,2024-03-25,deposit,38292.0,0.0
1167,2024-06-07,deposit,6313.0,0.0
1167,2024-04-09,deposit,29807.0,0.0
1167,2024-04-02,currency_exchange,0.0,168.0
1167,2024-05-05,deposit,20229.0,0.0
1167,2024-05-17,card_spend,-17806.0,0.0
1167,2024-05-08,invest,41317.0,0.0
1167,2024-04-23,invest,11589.0,0.0
1167,2024-03-15,currency_exchange,0.0,117.0
1167,2024-03-13,card_spend,-19437.0,0.0
1167,2024-04-10,invest,29430.0,0.0
1167,2024-04-18,invest,5552.0,0.0
1168,2024-03-29,invest,3671.0,0.0
1168,2024-03-18,deposit,4722.0,0.0
1168,2024-02-27,currency_exchange,0.0,397.0
1168,2024-03-25,invest,18600.0,0.0
1169,2024-05-02,currency_exchange,0.0,12.0
1169,2024-02-24,invest,26174.0,0.0
1169,2024-02-29,invest,48216.0,0.0
1169,2024-04-28,deposit,17508.0,0.0
1169,2024-04-02,invest,36699.0,0.0
1169,2024-05-12,invest,36739.0,0.0
1169,2024-03-11,card_spend,-20945.0,0.0
1169,2024-03-27,deposit,12618.0,0.0
1169,2024-04-03,deposit,11338.0,0.0
1169,2024-04-30,deposit,7548.0,0.0
1169,2024-05-11,currency_exchange,0.0,218.0
1169,2024-04-19,deposit,40169.0,0.0
1170,2024-01-13,currency_exchange,0.0,340.0
1170,2023-12-18,invest,9378.0,0.0
1170,2024-03-01,currency_exchange,0.0,450.0
1170,2024-01-18,deposit,36113.0,0.0
1170,2023-12-04,deposit,5686.0,0.0
1170,2024-02-12,currency_exchange,0.0,376.0
1170,2024-01-17,deposit,46947.0,0.0
1170,2023-12-14,invest,29202.0,0.0
1170,2023-12-19,deposit,17848.0,0.0
1170,2024-01-07,card_spend,-39724.0,0.0
1170,2024-03-01,deposit,3843.0,0.0
1170,2024-01-18,card_spend,-29310.0,0.0
1171,2024-01-06,card_spend,-4982.0,0.0
1171,2024-01-16,invest,25338.0,0.0
